room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1928760,5092893,Private room,,MK18,20,4.5,2.0,1.0,103.0,2.0,1.375921,103.828644,2015-06-28 23:13:38.580
1941719,3926646,Private room,,TS03,25,4.5,2.0,1.0,112.0,5.0,1.27539,103.844909,2015-06-29 01:27:17.996
1944344,10056901,Private room,,MK17,6,5.0,1.0,1.0,61.0,2.0,1.335753,103.855793,2015-06-28 22:38:30.366
1952555,4440702,Entire home/apt,,TS18,10,4.5,2.0,1.0,152.0,3.0,1.31696,103.851759,2015-06-28 23:01:49.850
1955690,5275442,Entire home/apt,,MK27,4,5.0,5.0,2.0,150.0,1.0,1.30996,103.929704,2015-06-28 23:55:16.836
1961994,4680709,Private room,,TS28,0,,2.0,1.0,66.0,3.0,1.315792,103.836941,2015-06-28 16:20:44.405
1980817,7521071,Entire home/apt,,TS23,15,4.5,2.0,1.0,174.0,2.0,1.275329,103.842609,2015-06-29 00:30:39.177
1981260,3507099,Private room,,TS06,53,4.0,4.0,1.0,73.0,1.0,1.283769,103.843279,2015-06-28 23:30:11.679
1981396,3507099,Private room,,TS22,31,4.0,3.0,1.0,55.0,1.0,1.283832,103.841963,2015-06-29 01:24:59.754
1981933,3507099,Private room,,TS22,19,4.0,2.0,1.0,55.0,1.0,1.285272,103.842213,2015-06-29 01:45:01.583
1982064,3507099,Private room,,TS22,62,4.0,2.0,1.0,55.0,1.0,1.285058,103.842241,2015-06-29 00:01:09.221
1986949,9534783,Entire home/apt,,TS29,27,5.0,4.0,2.0,273.0,2.0,1.320186,103.845037,2015-06-29 00:20:00.940
1989617,10260359,Entire home/apt,,TS20,0,,4.0,2.0,253.0,5.0,1.297256,103.842633,2015-06-29 01:49:02.174
1991642,638653,Private room,,TS04,1,5.0,3.0,1.0,113.0,1.0,1.28357,103.847801,2015-06-29 01:29:43.175
1992107,9377036,Entire home/apt,,MK04,6,4.0,4.0,3.0,259.0,2.0,1.311434,103.796757,2015-06-29 00:53:20.654
1995691,9728236,Shared room,,MK13,0,,2.0,1.0,94.0,5.0,1.430486,103.78517,2015-06-29 00:53:27.436
1995720,9728236,Shared room,,MK13,1,4.0,2.0,1.0,94.0,5.0,1.431597,103.785416,2015-06-29 01:15:07.192
1995725,10286161,Private room,,TS29,7,4.5,1.0,1.0,71.0,1.0,1.323887,103.849643,2015-06-29 01:19:43.738
1995972,10287192,Entire home/apt,,TS24,13,4.0,4.0,2.0,216.0,1.0,1.293947,103.826419,2015-06-29 01:12:15.964
2005191,10323807,Shared room,,MK01,1,4.0,,1.0,46.0,1.0,1.286152,103.833917,2015-06-29 01:14:40.003
2009135,9221012,Private room,,MK25,33,5.0,2.0,1.0,85.0,1.0,1.312218,103.895359,2015-06-28 23:05:09.896
2017077,7645220,Entire home/apt,,MK01,2,5.0,4.0,2.0,235.0,7.0,1.267117,103.810759,2015-06-28 23:11:00.197
2023355,3951127,Entire home/apt,,MK01,4,4.5,,3.0,301.0,7.0,1.267013,103.821643,2015-06-29 01:06:10.148
2024278,9900768,Private room,,TS29,5,5.0,1.0,1.0,39.0,5.0,1.323322,103.852148,2015-06-28 23:37:00.091
2029278,10422417,Private room,,MK05,3,5.0,2.0,1.0,63.0,3.0,1.310045,103.761437,2015-06-29 01:33:25.452
